obs,gnut,male,land,labor,seed,agrochem,usehirlab,imprseed,earlypln,latepln,soil3,extens,socnet,farmtyp3,farmtyp2,dist1,dist2
1169,7.138866901,1,0.470003635,5.930933952,3.68887949,11.57026958,1,1,0,1,0,0,1,0,1,0,0
1297,6.527957916,1,0.182321593,4.808274269,3.401197433,10.18866634,1,1,1,0,0,1,0,0,0,0,0
1515,7.73892355,1,-0.223143533,4.882983685,4.276666164,0,1,1,1,0,0,0,1,0,0,0,1
233,7.649692535,0,0.182321593,5.540121555,4.382026672,0,1,1,0,0,0,0,1,0,0,0,1
1137,6.984716415,1,-0.223143533,4.377692223,3.68887949,0,0,0,0,0,0,0,1,0,1,0,1
1422,6.802394867,1,-0.510825574,4.338988781,3.583518982,10.69625378,1,1,1,0,0,1,1,0,1,0,1
156,7.207859993,0,-0.223143533,5.089335442,3.68887949,0,0,1,0,0,0,0,1,1,0,0,0
502,6.194405556,0,0.470003635,4.044839382,1.791759491,0,0,0,0,0,0,1,1,0,0,0,1
1233,7.26402998,1,-0.693147182,4.593522549,3.218875885,0,1,0,0,0,1,0,0,0,0,1,0
897,6.291569233,1,-0.223143533,4.812558174,4.094344616,10.27090454,1,1,0,0,0,1,1,1,0,0,1
298,7.446351528,0,-0.510825574,4.348573208,4.094344616,0,1,0,1,0,1,1,1,1,0,1,0
1121,6.55393362,1,-0.223143533,5.269207954,3.218875885,0,1,0,1,0,0,1,1,1,0,0,1
1190,5.192956924,1,-0.510825574,4.955051899,3.80666256,10.6406517,0,1,0,0,1,0,1,1,0,0,1
1311,6.603943825,1,-0.510825574,4.453067303,3.912023067,0,0,1,1,0,1,0,1,0,1,0,1
1310,6.173786163,1,-0.510825574,3.851232052,1.791759491,0,1,0,1,0,1,1,1,1,0,1,0
645,8.294049263,0,0.693147182,6.497776031,4.60517025,0,1,1,1,0,0,0,0,0,1,0,1
639,7.962067127,0,0,6.376053333,4.248495102,9.577757835,1,1,0,0,0,1,1,1,0,0,1
314,6.222576141,0,-0.223143533,5.263487816,2.079441547,0,1,1,0,0,1,1,1,0,1,0,0
1441,3.80666256,1,-0.223143533,5.07017374,3.68887949,0,0,1,1,0,1,0,1,1,0,0,1
464,5.934894085,0,-0.510825574,4.763028145,3.68887949,0,0,0,1,0,0,0,1,1,0,0,1
1147,6.527957916,1,-0.223143533,4.657667637,4.094344616,0,0,0,0,0,0,0,0,0,1,1,0
41,6.579251289,0,0.693147182,4.565431118,4.248495102,0,1,1,0,0,0,0,1,1,0,0,1
1631,5.59842205,1,-0.223143533,4.858959198,3.912023067,0,0,1,0,0,0,1,1,0,0,0,1
1177,6.396929741,1,-0.510825574,4.234077454,3.218875885,0,1,1,0,0,1,1,1,1,0,0,1
1097,6.109247684,1,-0.510825574,3.580570221,0.693147182,0,1,1,0,0,1,1,1,1,0,0,0
1592,7.346010208,1,0.470003635,5.4360075,3.68887949,0,1,0,1,0,0,0,1,1,0,1,0
1382,6.967909336,1,-0.385662466,5.2348876,2.708050251,0,1,0,1,0,0,1,1,0,1,0,1
1216,5.857933044,1,-0.510825574,5.051147461,3.68887949,0,0,1,1,0,0,1,1,1,0,0,1
1064,7.73892355,1,-0.223143533,4.343779564,3.178053856,0,1,0,1,0,0,0,0,0,0,0,1
1634,7.937374592,1,0.470003635,5.240349293,3.401197433,0,1,1,1,0,0,1,1,1,0,0,1
1442,6.897705078,1,0.182321593,4.811728954,4.941642284,11.10495758,0,1,0,0,0,1,1,1,0,0,0
823,7.901007175,1,0.470003635,6.12950325,3.912023067,0,1,1,0,0,0,0,1,0,0,0,1
839,7.937374592,1,0.470003635,5.295272827,3.912023067,9.086815834,1,1,0,0,1,1,1,1,0,0,1
802,6.651571751,0,-0.510825574,4.42544508,2.197224617,0,0,0,0,0,1,0,1,0,1,0,1
614,6.32435894,0,-0.510825574,4.417876244,3.555348158,0,1,1,0,0,1,1,1,1,0,1,0
1294,6.445719719,1,-0.223143533,5.146680355,3.76120019,0,1,1,0,0,1,1,1,0,0,1,0
1289,6.579251289,1,0.470003635,5.040659904,3.80666256,0,0,1,0,0,0,0,1,0,0,0,1
535,6.396929741,0,0,5.320949554,3.68887949,0,1,1,0,0,0,0,1,1,0,0,1
1639,6.356107712,1,-0.510825574,4.194370747,3.68887949,0,0,1,0,0,0,1,1,1,0,0,1
1050,6.879355907,1,-0.223143533,4.828713894,3.526360512,10.18866634,1,1,0,0,0,1,1,1,0,0,0
637,5.780743599,0,-0.510825574,6.275315762,4.094344616,0,1,1,1,0,1,1,1,1,0,0,1
708,6.697034359,0,-0.223143533,4.77104044,4.007333279,9.086815834,1,1,1,0,0,1,1,0,0,0,1
955,7.095064163,1,-0.510825574,4.531157494,2.197224617,0,1,1,0,0,1,1,1,1,0,0,1
1273,5.375278473,1,-0.510825574,5.112427235,2.197224617,0,1,1,0,0,0,0,0,0,0,0,1
1409,8.31385231,1,0.470003635,5.377193451,4.382026672,0,0,0,0,0,0,0,1,0,0,1,0
1527,6.291569233,1,-0.223143533,4.568174362,3.68887949,0,1,0,1,0,1,1,1,0,0,1,0
532,7.495542049,0,0,3.968535662,3.912023067,10.27090454,1,1,1,0,1,0,1,1,0,0,1
451,6.879355907,0,0,5.447642326,4.248495102,0,1,1,0,0,0,1,1,1,0,1,0
382,6.089045048,0,-0.223143533,4.097805023,3.401197433,9.086815834,1,1,0,0,0,1,1,1,0,0,1
967,6.729824066,1,0.182321593,5.763007164,2.484906673,0,0,0,1,0,0,1,1,0,0,0,1
121,7.090076923,0,0,4.998090267,3.583518982,0,1,0,0,0,1,0,0,0,0,0,1
379,6.473890781,0,-0.510825574,4.285708427,3.68887949,0,0,0,0,0,0,0,1,1,0,0,1
961,6.984716415,1,-0.223143533,5.001997948,3.433987141,0,1,1,0,0,1,0,0,0,1,1,0
1493,7.495542049,1,-0.223143533,3.948162079,1.791759491,0,1,0,1,0,1,0,0,1,0,1,0
608,5.662960529,0,0,5.326331139,2.197224617,0,1,0,0,0,0,1,1,0,1,0,1
1339,7.333023071,1,0.470003635,5.292228699,3.68887949,10.28116989,1,1,0,0,0,1,1,1,0,0,0
848,6.822197437,1,-0.510825574,5.020585537,4.248495102,10.65064907,1,1,0,0,0,0,1,1,0,0,1
1193,6.802394867,1,-0.510825574,4.72968626,3.401197433,0,1,1,1,0,0,0,0,1,0,0,1
820,6.697034359,1,0,5.903162956,3.401197433,0,1,0,1,0,1,1,1,1,0,0,1
358,6.186208725,0,0.336472213,3.906728983,3.218875885,0,1,1,0,0,0,0,0,0,1,0,0
1063,6.761572838,1,-0.223143533,4.276666164,4.60517025,0,1,0,0,0,1,1,1,0,0,1,0
731,7.962067127,0,0,5.210611343,4.007333279,11.79827023,1,1,1,0,0,1,1,1,0,0,1
455,6.802394867,0,-0.223143533,4.916119576,3.401197433,0,1,1,0,0,1,1,1,1,0,0,0
787,6.501289845,0,0,4.299731255,3.912023067,0,0,0,0,0,0,1,1,0,0,1,0
1146,6.291569233,1,-0.223143533,5.086929321,3.68887949,0,1,1,1,0,1,1,1,1,0,1,0
726,6.291569233,0,-0.510825574,4.689741135,2.708050251,10.18866634,0,1,0,0,0,1,1,1,0,0,0
151,6.473890781,0,-0.223143533,4.627499104,2.995732307,0,0,0,1,0,0,0,1,0,1,0,1
84,5.455321312,0,-0.223143533,4.405718803,1.791759491,0,1,1,0,0,0,0,0,0,0,0,0
813,6.068425655,0,-0.356674969,4.288786888,2.995732307,0,1,0,0,0,0,0,0,0,0,0,1
1369,6.697034359,1,0.182321593,5.284492016,5.010635376,0,1,1,0,0,0,1,1,0,0,0,0
34,6.291569233,0,-0.510825574,4.339993,3.68887949,0,0,0,1,0,1,0,1,0,1,1,0
1659,7.677863598,1,-0.223143533,5.924523354,4.442651272,9.086815834,0,1,1,0,0,1,1,0,1,0,1
1405,6.257667542,1,-0.223143533,4.520047665,3.912023067,10.18866634,1,1,0,1,0,1,1,1,0,0,0
1234,6.733401775,1,-0.510825574,4.507645607,3.401197433,0,1,1,1,0,0,1,1,1,0,0,1
776,6.527957916,0,-0.223143533,4.704752922,5.318120003,0,1,1,0,0,1,1,1,1,0,0,0
371,6.473890781,0,-0.223143533,4.816856384,3.912023067,0,1,0,0,0,1,1,1,1,0,1,0
1188,7.379008293,1,-0.223143533,4.996833801,3.218875885,0,1,0,1,0,0,0,0,0,0,0,1
426,7.45124197,0,-0.510825574,4.073019028,3.68887949,0,1,1,0,0,0,1,1,1,0,0,1
953,5.241746902,1,-0.510825574,4.831859589,4.60517025,0,0,1,0,0,1,0,1,1,0,0,1
1655,5.529428959,1,-0.510825574,4.392793655,3.401197433,0,1,0,0,0,1,0,1,0,1,1,0
1183,6.551080227,1,-0.223143533,5.328341961,2.484906673,0,0,0,1,0,0,1,1,1,0,0,1
1259,6.291569233,1,-0.510825574,4.388555527,2.995732307,10.27090454,1,0,1,0,0,0,1,1,0,0,1
1123,6.291569233,1,-0.510825574,4.389870644,2.484906673,10.18866634,1,1,0,0,1,0,1,1,0,0,0
1328,6.603943825,1,-0.223143533,5.144571781,3.218875885,10.881814,1,0,0,0,0,0,1,1,0,0,0
1197,6.969790459,1,-0.223143533,4.203886509,2.890371799,0,1,0,1,0,0,1,1,1,0,0,1
969,6.253829002,1,0.182321593,5.131116867,1.791759491,0,1,0,1,0,1,0,0,0,1,0,1
295,4.68213129,0,-0.223143533,4.601964951,2.484906673,0,1,1,0,1,0,0,1,1,0,0,0
1152,5.288267136,1,-0.510825574,4.594007969,3.33220458,0,1,0,0,0,0,1,1,1,0,1,0
1436,6.291569233,1,-0.223143533,3.98843956,3.401197433,0,0,0,0,1,0,0,0,0,0,0,1
133,6.579251289,0,-0.223143533,5.208031654,3.912023067,0,1,1,1,0,0,1,1,0,0,0,1
811,5.375278473,0,-0.510825574,5.396677494,2.484906673,0,0,1,0,0,1,0,1,1,0,0,0
1594,7.247080803,1,-0.510825574,4.650907993,3.912023067,0,1,0,1,0,0,0,1,0,1,0,1
1583,6.761572838,1,-0.223143533,4.786124229,3.912023067,0,1,0,0,0,1,1,1,1,0,1,0
1198,5.886104107,1,-0.510825574,4.158851624,3.218875885,0,0,1,0,0,1,1,1,1,0,0,1
1081,6.109247684,1,-0.510825574,4.59560442,3.555348158,0,1,1,0,0,1,1,1,1,0,0,0
